chapter,book,wave,status,start_time,end_time,duration_s,input_tokens,cache_creation_tokens,cache_read_tokens,output_tokens,total_tokens,cost_usd,last_heartbeat,terminal_id,retry_at
adwd-reek-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:20:47Z,Mac.attlocal.net-28027,
adwd-the-griffin-reborn-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:21:03Z,Mac.attlocal.net-31174,
adwd-jon-12,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:21:04Z,Mac.attlocal.net-30904,
adwd-reek-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:21:17Z,Mac.attlocal.net-28027,
adwd-the-griffin-reborn-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:21:33Z,Mac.attlocal.net-31174,
adwd-jon-12,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:21:34Z,Mac.attlocal.net-30904,
adwd-reek-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:21:47Z,Mac.attlocal.net-28027,
adwd-the-griffin-reborn-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:22:03Z,Mac.attlocal.net-31174,
adwd-jon-12,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:22:04Z,Mac.attlocal.net-30904,
adwd-reek-01,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:22:17Z,Mac.attlocal.net-28027,
adwd-reek-01,adwd,8,done,2026-05-05 09:17:46,2026-05-05 09:22:33,287,5,42641,82547,12200,137393,0.61339775,,Mac.attlocal.net-28027,
adwd-reek-02,adwd,8,failed-stale,2026-05-05T14:22:33Z,,,,,,,,,2026-05-05T14:22:33Z,Mac.attlocal.net-28027,
adwd-the-griffin-reborn-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:22:33Z,Mac.attlocal.net-31174,
adwd-jon-12,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:22:34Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:23:03Z,Mac.attlocal.net-28027,
adwd-the-griffin-reborn-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:23:03Z,Mac.attlocal.net-31174,
adwd-jon-12,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:23:04Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:23:33Z,Mac.attlocal.net-28027,
adwd-the-griffin-reborn-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:23:33Z,Mac.attlocal.net-31174,
adwd-jon-12,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:23:34Z,Mac.attlocal.net-30904,
adwd-jon-12,adwd,7,done,2026-05-05 09:17:33,2026-05-05 09:23:58,385,4096,49342,121316,14816,189570,0.7604915,,Mac.attlocal.net-30904,
adwd-jon-13,adwd,7,failed-stale,2026-05-05T14:23:58Z,,,,,,,,,2026-05-05T14:23:58Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:24:03Z,Mac.attlocal.net-28027,
adwd-the-griffin-reborn-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:24:03Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:24:28Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:24:33Z,Mac.attlocal.net-28027,
adwd-the-griffin-reborn-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:24:33Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:24:58Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:25:03Z,Mac.attlocal.net-28027,
adwd-the-griffin-reborn-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:25:03Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:25:28Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:25:33Z,Mac.attlocal.net-28027,
adwd-the-griffin-reborn-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:25:33Z,Mac.attlocal.net-31174,
adwd-the-griffin-reborn-01,adwd,9,done,2026-05-05 09:18:33,2026-05-05 09:25:55,442,6,51263,132850,17923,202042,0.83550975,,Mac.attlocal.net-31174,
adwd-the-iron-suitor-01,adwd,9,failed-stale,2026-05-05T14:25:55Z,,,,,,,,,2026-05-05T14:25:55Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:25:58Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:26:03Z,Mac.attlocal.net-28027,
adwd-the-iron-suitor-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:26:25Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:26:28Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:26:33Z,Mac.attlocal.net-28027,
adwd-the-iron-suitor-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:26:55Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:26:58Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:27:03Z,Mac.attlocal.net-28027,
adwd-the-iron-suitor-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:27:25Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:27:28Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:27:33Z,Mac.attlocal.net-28027,
adwd-the-iron-suitor-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:27:55Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:27:58Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:28:03Z,Mac.attlocal.net-28027,
adwd-the-iron-suitor-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:28:25Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:28:28Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:28:33Z,Mac.attlocal.net-28027,
adwd-the-iron-suitor-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:28:55Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:28:58Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:29:03Z,Mac.attlocal.net-28027,
adwd-the-iron-suitor-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:29:26Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:29:28Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:29:33Z,Mac.attlocal.net-28027,
adwd-the-iron-suitor-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:29:56Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:29:58Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:30:03Z,Mac.attlocal.net-28027,
adwd-the-iron-suitor-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:30:26Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:30:28Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:30:33Z,Mac.attlocal.net-28027,
adwd-the-iron-suitor-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:30:56Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:30:58Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:31:03Z,Mac.attlocal.net-28027,
adwd-the-iron-suitor-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:31:26Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:31:28Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:31:33Z,Mac.attlocal.net-28027,
adwd-the-iron-suitor-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:31:56Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:31:58Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:32:03Z,Mac.attlocal.net-28027,
adwd-the-iron-suitor-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:32:26Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:32:28Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:32:33Z,Mac.attlocal.net-28027,
adwd-the-iron-suitor-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:32:56Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:32:58Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:33:03Z,Mac.attlocal.net-28027,
adwd-the-iron-suitor-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:33:26Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:33:28Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:33:33Z,Mac.attlocal.net-28027,
adwd-the-iron-suitor-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:33:56Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:33:58Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:34:03Z,Mac.attlocal.net-28027,
adwd-the-iron-suitor-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:34:26Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:34:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:34:33Z,Mac.attlocal.net-28027,
adwd-the-iron-suitor-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:34:56Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:34:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:35:03Z,Mac.attlocal.net-28027,
adwd-the-iron-suitor-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:35:26Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:35:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:35:33Z,Mac.attlocal.net-28027,
adwd-the-iron-suitor-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:35:56Z,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:35:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:36:03Z,Mac.attlocal.net-28027,
adwd-the-iron-suitor-01,adwd,9,done,2026-05-05 09:25:55,2026-05-05 09:36:25,630,5,31334,100327,12507,144173,0.5810725,,Mac.attlocal.net-31174,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:36:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:36:33Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:36:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:37:03Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:37:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:37:33Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:37:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:38:03Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:38:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:38:33Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:38:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:39:03Z,Mac.attlocal.net-28027,
adwd-jon-09,adwd,7,failed-stale,2026-05-05T14:39:06Z,,,,,,,,,2026-05-05T14:39:06Z,Matthews-Mac-Studio.local-42019,
adwd-reek-03,adwd,8,failed-stale,2026-05-05T14:39:06Z,,,,,,,,,2026-05-05T14:39:06Z,Matthews-Mac-Studio.local-42453,
adwd-the-blind-girl-01,adwd,9,failed-stale,2026-05-05T14:39:06Z,,,,,,,,,2026-05-05T14:39:06Z,Matthews-Mac-Studio.local-42825,
adwd-the-kingbreaker-01,adwd,10,failed-stale,2026-05-05T14:39:07Z,,,,,,,,,2026-05-05T14:39:07Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:39:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:39:33Z,Mac.attlocal.net-28027,
adwd-jon-09,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:39:36Z,Matthews-Mac-Studio.local-42019,
adwd-reek-03,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:39:36Z,Matthews-Mac-Studio.local-42453,
adwd-the-blind-girl-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:39:36Z,Matthews-Mac-Studio.local-42825,
adwd-the-kingbreaker-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:39:37Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:39:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:40:03Z,Mac.attlocal.net-28027,
adwd-jon-09,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:40:06Z,Matthews-Mac-Studio.local-42019,
adwd-reek-03,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:40:06Z,Matthews-Mac-Studio.local-42453,
adwd-the-blind-girl-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:40:06Z,Matthews-Mac-Studio.local-42825,
adwd-the-kingbreaker-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:40:07Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:40:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:40:33Z,Mac.attlocal.net-28027,
adwd-jon-09,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:40:36Z,Matthews-Mac-Studio.local-42019,
adwd-reek-03,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:40:36Z,Matthews-Mac-Studio.local-42453,
adwd-the-blind-girl-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:40:36Z,Matthews-Mac-Studio.local-42825,
adwd-the-kingbreaker-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:40:37Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:40:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:41:03Z,Mac.attlocal.net-28027,
adwd-jon-09,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:41:06Z,Matthews-Mac-Studio.local-42019,
adwd-reek-03,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:41:06Z,Matthews-Mac-Studio.local-42453,
adwd-the-blind-girl-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:41:07Z,Matthews-Mac-Studio.local-42825,
adwd-the-kingbreaker-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:41:07Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:41:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:41:33Z,Mac.attlocal.net-28027,
adwd-jon-09,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:41:36Z,Matthews-Mac-Studio.local-42019,
adwd-reek-03,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:41:36Z,Matthews-Mac-Studio.local-42453,
adwd-the-blind-girl-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:41:37Z,Matthews-Mac-Studio.local-42825,
adwd-the-kingbreaker-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:41:37Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:41:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:42:03Z,Mac.attlocal.net-28027,
adwd-jon-09,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:42:06Z,Matthews-Mac-Studio.local-42019,
adwd-reek-03,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:42:06Z,Matthews-Mac-Studio.local-42453,
adwd-the-blind-girl-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:42:07Z,Matthews-Mac-Studio.local-42825,
adwd-the-kingbreaker-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:42:07Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:42:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:42:33Z,Mac.attlocal.net-28027,
adwd-jon-09,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:42:36Z,Matthews-Mac-Studio.local-42019,
adwd-reek-03,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:42:36Z,Matthews-Mac-Studio.local-42453,
adwd-the-blind-girl-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:42:37Z,Matthews-Mac-Studio.local-42825,
adwd-the-kingbreaker-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:42:37Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:42:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:43:04Z,Mac.attlocal.net-28027,
adwd-jon-09,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:43:06Z,Matthews-Mac-Studio.local-42019,
adwd-reek-03,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:43:06Z,Matthews-Mac-Studio.local-42453,
adwd-the-blind-girl-01,adwd,9,failed-stale,,,,,,,,,,2026-05-05T14:43:07Z,Matthews-Mac-Studio.local-42825,
adwd-the-kingbreaker-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:43:07Z,Matthews-Mac-Studio.local-43112,
adwd-the-blind-girl-01,adwd,9,done,2026-05-05 09:39:06,2026-05-05 09:43:27,261,4096,32924,129977,10402,177399,0.5518525,,Matthews-Mac-Studio.local-42825,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:43:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:43:34Z,Mac.attlocal.net-28027,
adwd-jon-09,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:43:36Z,Matthews-Mac-Studio.local-42019,
adwd-reek-03,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:43:36Z,Matthews-Mac-Studio.local-42453,
adwd-the-kingbreaker-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:43:37Z,Matthews-Mac-Studio.local-43112,
adwd-jon-09,adwd,7,done,2026-05-05 09:39:06,2026-05-05 09:43:50,284,4096,35633,131400,11570,182699,0.59872225,,Matthews-Mac-Studio.local-42019,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:43:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:44:04Z,Mac.attlocal.net-28027,
adwd-reek-03,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:44:07Z,Matthews-Mac-Studio.local-42453,
adwd-the-kingbreaker-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:44:07Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:44:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:44:34Z,Mac.attlocal.net-28027,
adwd-reek-03,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:44:37Z,Matthews-Mac-Studio.local-42453,
adwd-the-kingbreaker-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:44:37Z,Matthews-Mac-Studio.local-43112,
adwd-reek-03,adwd,8,done,2026-05-05 09:39:06,2026-05-05 09:44:45,339,6,48425,125585,13686,187702,0.70822675,,Matthews-Mac-Studio.local-42453,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:44:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:45:04Z,Mac.attlocal.net-28027,
adwd-the-kingbreaker-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:45:07Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:45:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:45:34Z,Mac.attlocal.net-28027,
adwd-the-kingbreaker-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:45:37Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:45:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:46:04Z,Mac.attlocal.net-28027,
adwd-the-kingbreaker-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:46:07Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:46:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:46:34Z,Mac.attlocal.net-28027,
adwd-the-kingbreaker-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:46:37Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:46:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:47:04Z,Mac.attlocal.net-28027,
adwd-the-kingbreaker-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:47:07Z,Matthews-Mac-Studio.local-43112,
adwd-the-kingbreaker-01,adwd,10,done,2026-05-05 09:39:07,2026-05-05 09:47:18,491,5,57624,87669,22001,167299,0.9545985000000001,,Matthews-Mac-Studio.local-43112,
adwd-the-kings-prize-01,adwd,10,failed-stale,2026-05-05T14:47:18Z,,,,,,,,,2026-05-05T14:47:18Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:47:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:47:34Z,Mac.attlocal.net-28027,
adwd-the-kings-prize-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:47:48Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:47:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:48:04Z,Mac.attlocal.net-28027,
adwd-the-kings-prize-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:48:18Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:48:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:48:34Z,Mac.attlocal.net-28027,
adwd-the-kings-prize-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:48:48Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:48:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:49:04Z,Mac.attlocal.net-28027,
adwd-the-kings-prize-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:49:18Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:49:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:49:34Z,Mac.attlocal.net-28027,
adwd-the-kings-prize-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:49:48Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:49:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:50:04Z,Mac.attlocal.net-28027,
adwd-the-kings-prize-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:50:18Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:50:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:50:34Z,Mac.attlocal.net-28027,
adwd-the-kings-prize-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:50:48Z,Matthews-Mac-Studio.local-43112,
